anonId,printer,klass,profile,copies,pageX_in,pageY_in,areaX_in,areaY_in,layout_sqft,art_sqft,print_s,rip_s,cmyk_ml,white_ml,gloss_ml,other_ml,sqft_per_hr,p_start,flags
job-2a4e04d3c7,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Sign Production,3,9.13,3.736,40.093,3.736,1.0401,0.7106,953.0,46.0,0.8700000000000001,1.391,0.0,0.0,3.93,2026-07-24T17:56:46,
job-2a4e04d3c7,LG-640,LG640_WHITE_ONLY,Generic Sign Production,3,9.13,3.736,40.093,3.736,1.0401,0.7106,706.0,,0.0,4.173,0.0,0.0,5.3,2026-07-24T16:43:18,
job-2a4e04d3c7,LG-640,LG640_WHITE_ONLY,Generic Sign Production,3,9.13,3.736,40.093,3.736,1.0401,0.7106,737.0,,0.0,4.173,0.0,0.0,5.08,2026-07-24T16:19:21,
job-2a4e04d3c7,LG-640,LG640_WHITE_ONLY,Generic Sign Production,3,9.13,3.736,40.093,3.736,1.0401,0.7106,1991.0,87.0,0.0,4.173,0.0,0.0,1.88,2026-07-24T16:10:07,
job-faf80f53ee,LG-640,LG640_GLOSS_ONLY,Special Effects,98,7.0,2.7,50.898,37.8,13.3606,12.8625,9734.0,,0.0,0.0,65.615,0.0,4.94,2026-07-23T22:15:45,
job-e1b1fd65a2,LG-640,LG640_GLOSS_ONLY,Special Effects,98,7.128,3.128,51.347,43.791,15.6149,15.1763,11539.0,,0.0,0.0,55.816,0.0,4.87,2026-07-23T10:05:08,
job-08055ce4c7,LG-640,LG640_GLOSS_ONLY,Special Effects,98,7.128,3.128,51.367,43.791,15.6209,15.1763,8714.0,,0.0,0.0,33.411,0.0,6.45,2026-07-22T17:59:22,
job-d3709c6c95,LG-640,LG640_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.323,50.0,18.1679,18.004,12329.0,,0.0,0.0,38.477,0.0,5.3,2026-07-22T08:35:35,
job-d9cbc52889,LG-640,LG640_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.323,50.0,18.1679,18.004,6025.0,,0.0,0.0,78.8,0.0,10.86,2026-07-22T08:35:25,
job-75b64fd601,LG-640,LG640_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.323,50.0,18.1679,18.004,896.0,21.0,0.0,0.0,14.236,0.0,73.0,2026-07-22T08:16:58,
job-75b64fd601,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.323,50.0,18.1679,18.004,12475.0,20.0,18.8,0.0,0.0,0.0,5.24,2026-07-21T22:02:05,
job-449278b9e6,LG-640,LG640_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.323,50.0,18.1679,18.004,12549.0,74.0,0.0,0.0,125.449,0.0,5.21,2026-07-21T21:38:30,
job-123b1fa48a,LG-640,LG640_GLOSS_ONLY,Special Effects,130,3.989,5.0,52.323,50.0,18.1679,18.004,6068.0,57.0,0.0,0.0,108.498,0.0,10.78,2026-07-21T21:38:12,
job-a5ebc6c7b7,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.323,50.0,18.1679,18.004,14205.0,59.0,2.644,0.0,0.0,0.0,4.6,2026-07-21T09:00:24,
job-dbc4f9f2c5,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.323,50.0,18.1679,18.004,12603.0,46.0,7.473999999999999,0.0,0.0,0.0,5.19,2026-07-21T09:00:24,
job-19fcf4379d,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.343,50.0,18.1747,18.004,11010.0,30.0,5.286999999999999,0.0,0.0,0.0,5.94,2026-07-21T09:00:24,
job-a5d4f670dc,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.323,50.0,18.1679,18.004,9659.0,16.0,9.308,0.0,0.0,0.0,6.77,2026-07-21T09:00:24,
job-01da95a678,LG-640,LG640_GLOSS_ONLY,Special Effects,64,9.13,3.127,51.412,36.52,13.0385,12.6876,9308.0,,0.0,0.0,58.062,0.0,5.04,2026-07-21T08:40:12,
job-0e17ebfba1,LG-640,LG640_GLOSS_ONLY,Special Effects,66,7.88,3.746,52.617,39.4,14.3965,13.528,5596.0,,0.0,0.0,116.707,0.0,9.26,2026-07-20T18:55:06,
job-82f15b1264,LG-640,LG640_CMYK_ONLY,Generic Sign Production,66,7.88,3.746,52.617,39.4,14.3965,13.528,8206.0,,20.184,0.0,0.0,0.0,6.32,2026-07-19T22:36:52,
job-c6b56f5dd4,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,12210.0,143.0,19.029,0.0,0.0,0.0,4.23,2026-07-19T16:34:00,
job-2c61fdce58,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,10719.0,128.0,23.374999999999996,0.0,0.0,0.0,4.82,2026-07-19T16:34:00,
job-a0dfc64bd4,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,9192.0,114.0,21.637999999999998,0.0,0.0,0.0,5.62,2026-07-19T16:34:00,
job-f8dbbf6b58,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,8010.0,100.0,21.289,0.0,0.0,0.0,6.45,2026-07-19T16:34:00,
job-7aa418a32f,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,6700.0,86.0,24.750999999999998,0.0,0.0,0.0,7.71,2026-07-19T16:34:00,
job-8afe4b14d2,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,5516.0,72.0,24.999999999999996,0.0,0.0,0.0,9.37,2026-07-19T16:34:00,
job-33cb897d53,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,4340.0,57.0,21.811999999999998,0.0,0.0,0.0,11.9,2026-07-19T16:34:00,
job-f1a770cca8,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.782,39.89,14.3445,13.6986,3158.0,43.0,20.408,0.0,0.0,0.0,16.35,2026-07-19T16:34:00,
job-9d9685afb9,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.782,39.89,14.3445,13.6986,1984.0,29.0,22.948999999999998,0.0,0.0,0.0,26.03,2026-07-19T16:34:00,
job-5d65edbc3b,LG-640,LG640_CMYK_ONLY,Generic Sign Production,150,3.626,3.626,51.802,39.89,14.3499,13.6986,736.0,15.0,22.234,0.0,0.0,0.0,70.19,2026-07-19T16:34:00,
job-2a4e04d3c7,LG-640,LG640_CMYK_ONLY,Generic Sign Production,5,9.13,3.736,49.242,3.736,1.2775,1.1843,101.0,39.0,1.4570000000000003,0.0,0.0,0.0,45.53,2026-07-19T16:07:58,
job-2a4e04d3c7,LG-640,LG640_WHITE_ONLY,Generic Sign Production,5,9.13,3.736,49.242,3.736,1.2775,1.1843,477.0,46.0,0.0,7.302,0.0,0.0,9.64,2026-07-19T15:48:02,
job-2a4e04d3c7,LG-640,LG640_WHITE_ONLY,Generic Sign Production,5,9.13,3.736,49.242,3.736,1.2775,1.1843,854.0,50.0,0.0,7.302,0.0,0.0,5.39,2026-07-19T15:28:45,
job-00d779bacf,LG-640,LG640_GLOSS_ONLY,Special Effects,50,6.07,1.468,50.678,10.277,3.6167,3.0943,2201.0,36.0,0.0,0.0,4.756,0.0,5.92,2026-07-18T22:48:44,
job-3101beb8ee,LG-640,LG640_GLOSS_ONLY,Special Effects,50,0.0,0.0,52.42,45.239,16.4682,0.0,7387.0,295.0,0.0,0.0,55.872,0.0,8.03,2026-07-18T19:31:39,
job-3101beb8ee,LG-640,LG640_CMYK_ONLY,Generic Sign Production,50,0.0,0.0,52.42,45.239,16.4682,0.0,3191.0,156.0,13.951,0.0,0.0,0.0,18.58,2026-07-18T19:31:33,
job-3101beb8ee,LG-640,LG640_GLOSS_ONLY,Special Effects,50,0.0,0.0,52.148,54.614,19.7779,0.0,8812.0,154.0,0.0,0.0,27.751,0.0,8.08,2026-07-18T13:48:50,
job-3101beb8ee,LG-640,LG640_CMYK_ONLY,Generic Sign Production,50,0.0,0.0,52.148,54.614,19.7779,0.0,3781.0,93.0,17.975,0.0,0.0,0.0,18.83,2026-07-18T13:48:22,
job-3101beb8ee,LG-640,LG640_GLOSS_ONLY,Special Effects,1,0.0,0.0,52.381,49.15,17.8785,0.0,9621.0,,0.0,0.0,34.297,0.0,6.69,2026-07-18T09:57:57,
job-520bb7a6ba,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,52.243,28.324,10.276,0.0,3360.0,58.0,8.822000000000001,0.0,0.0,0.0,11.01,2026-07-18T09:57:26,
job-cd2d832135,LG-640,LG640_GLOSS_ONLY,Special Effects,40,5.003,8.003,51.413,32.013,11.4297,11.1225,3428.0,53.0,0.0,0.0,46.537,0.0,12.0,2026-07-18T09:35:40,
job-ab0d2157ea,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,52.243,28.324,10.276,0.0,1393.0,,8.82,0.0,0.0,0.0,26.56,2026-07-18T05:33:18,
job-ca871d2ffa,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.381,40.819,14.8482,14.7196,1266.0,,10.425,0.0,0.0,0.0,42.22,2026-07-18T04:55:02,
job-847f58c7fe,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.381,40.819,14.8482,14.7196,1266.0,,8.613,0.0,0.0,0.0,42.22,2026-07-18T04:12:59,
job-091524a4f1,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.381,40.819,14.8482,14.7196,1579.0,,19.065,0.0,0.0,0.0,33.85,2026-07-18T03:25:34,
job-62579a63e0,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.361,40.819,14.8426,14.7196,1263.0,,25.831,0.0,0.0,0.0,42.31,2026-07-18T02:43:37,
job-091524a4f1,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.381,40.819,14.8482,14.7196,14206.0,45.0,19.065,0.0,0.0,0.0,3.76,2026-07-17T23:28:48,
job-62579a63e0,LG-640,LG640_CMYK_ONLY,Generic Sign Production,128,6.491,2.551,52.361,40.819,14.8426,14.7196,11689.0,30.0,25.831,0.0,0.0,0.0,4.57,2026-07-17T23:28:48,
job-cd2d832135,LG-640,LG640_GLOSS_ONLY,Special Effects,60,5.003,8.003,51.413,48.019,17.1445,16.6837,9467.0,,0.0,0.0,69.805,0.0,6.52,2026-07-17T17:58:00,
job-b028f73024,LG-640,LG640_GLOSS_ONLY,Special Effects,1,0.0,0.0,52.77,52.721,19.32,0.0,11057.0,,0.0,0.0,67.588,0.0,6.29,2026-07-17T08:41:51,
job-b028f73024,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,52.77,52.721,19.32,0.0,4856.0,,16.471,0.0,0.0,0.0,14.32,2026-07-17T08:41:45,
job-33e3440eb5,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,9.143,2.068,47.386,53.771,17.6943,17.071,2057.0,,16.814,0.0,0.0,0.0,30.97,2026-07-16T21:01:05,
job-33e3440eb5,LG-640,LG640_GLOSS_ONLY,Special Effects,130,9.143,2.068,47.386,53.771,17.6943,17.071,13204.0,,0.0,0.0,18.082,0.0,4.82,2026-07-16T16:48:17,
job-993745b7fb,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.473,2.917,51.916,32.082,11.5664,11.3265,10339.0,30.0,0.0,0.0,31.508,0.0,4.03,2026-07-16T10:36:04,
job-4ac1d2549f,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.473,2.917,51.837,32.082,11.5488,11.3265,7103.0,,0.0,0.0,37.497,0.0,5.85,2026-07-16T10:22:45,
job-09604b6991,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.463,2.854,51.867,31.389,11.3058,11.0706,7428.0,,0.0,0.0,71.106,0.0,5.48,2026-07-13T11:31:26,
job-fced492e05,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.402,50.0,18.1952,18.004,1060.0,,12.375,0.0,0.0,0.0,61.8,2026-07-13T09:46:13,
job-fced492e05,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.402,50.0,18.1952,18.004,2494.0,,12.375,0.0,0.0,0.0,26.26,2026-07-13T08:41:17,
job-1b2a5e14e1,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.402,50.0,18.1952,18.004,905.0,,14.843,0.0,0.0,0.0,72.38,2026-07-13T08:41:17,
job-aa2360c821,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.473,2.917,51.896,32.082,11.562,11.3265,13125.0,,0.0,0.0,70.064,0.0,3.17,2026-07-12T14:44:53,
job-a3f3949255,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.473,2.917,51.916,32.082,11.5664,11.3265,13247.0,,0.0,0.0,22.956,0.0,3.14,2026-07-12T12:37:12,
job-e3263571a8,LG-640,LG640_GLOSS_ONLY,Special Effects,66,8.473,2.917,51.916,32.082,11.5664,11.3265,7780.0,,0.0,0.0,41.158,0.0,5.35,2026-07-12T12:37:12,
job-2a4e04d3c7,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.321,3.736,1.2795,1.1843,335.0,36.0,0.0,0.0,4.776,0.0,13.75,2026-07-10T09:20:03,
job-2a4e04d3c7,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.321,3.736,1.2795,1.1843,1728.0,86.0,1.3840000000000001,2.91,0.0,0.0,2.67,2026-07-10T08:43:26,
job-2a4e04d3c7,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.321,3.736,1.2795,1.1843,154.0,38.0,0.0,0.0,3.178,0.0,29.91,2026-07-09T22:50:46,
job-2a4e04d3c7,LG-640,LG640_CMYK_ONLY,Generic Sign Production,5,9.13,3.736,49.321,3.736,1.2795,1.1843,1731.0,70.0,1.4570000000000003,0.0,0.0,0.0,2.66,2026-07-09T22:18:36,
job-2a4e04d3c7,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.321,3.736,1.2795,1.1843,2061.0,107.0,0.0,0.0,6.356,0.0,2.24,2026-07-09T21:32:01,
job-2a4e04d3c7,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Sign Production,5,9.13,3.736,49.321,3.736,1.2795,1.1843,1256.0,74.0,1.4520000000000002,2.434,0.0,0.0,3.67,2026-07-09T21:31:57,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,2362.0,,0.0,0.0,9.993,0.0,1.95,2026-07-09T20:55:01,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,1456.0,31.0,1.3599999999999999,2.447,0.0,0.0,3.16,2026-07-09T20:54:45,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,740.0,,0.0,0.0,9.993,0.0,6.22,2026-07-09T20:38:11,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,1375.0,34.0,1.3599999999999999,1.234,0.0,0.0,3.35,2026-07-09T20:09:06,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,941.0,,0.0,0.0,9.993,0.0,4.89,2026-07-09T19:45:01,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,1875.0,,1.3599999999999999,2.447,0.0,0.0,2.45,2026-07-09T19:06:47,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,1130.0,26.0,0.0,0.0,9.993,0.0,4.07,2026-07-09T18:34:13,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,260.0,30.0,1.3599999999999999,2.447,0.0,0.0,17.7,2026-07-09T17:40:27,
job-3340393ca5,LG-640,LG640_WHITE_ONLY,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,778.0,,0.0,7.342,0.0,0.0,5.91,2026-07-09T16:22:43,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,333.0,29.0,1.3599999999999999,2.447,0.0,0.0,13.82,2026-07-09T12:50:48,
job-3340393ca5,LG-640,LG640_WHITE_ONLY,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,1954.0,54.0,0.0,7.342,0.0,0.0,2.35,2026-07-09T12:04:06,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,328.0,27.0,0.0,0.0,7.435,0.0,14.03,2026-07-09T10:53:14,
job-3340393ca5,LG-640,LG640_GLOSS_ONLY,Special Effects,5,9.13,3.736,49.262,3.736,1.278,1.1843,539.0,34.0,0.0,0.0,7.435,0.0,8.54,2026-07-09T10:31:54,
job-3340393ca5,LG-640,LG640_CMYK_ONLY,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,225.0,29.0,1.408,0.0,0.0,0.0,20.45,2026-07-09T10:23:16,
job-3340393ca5,LG-640,LG640_CMYK_WHITE_COMBINED,Generic Label,5,9.13,3.736,49.262,3.736,1.278,1.1843,1730.0,50.0,1.4220000000000002,2.447,0.0,0.0,2.66,2026-07-09T09:42:03,
job-2bad013002,LG-640,LG640_CMYK_ONLY,Generic Sign Production,5,3.703,2.238,35.695,2.238,0.5548,0.2878,224.0,22.0,0.34800000000000003,0.0,0.0,0.0,8.92,2026-07-09T00:32:14,
job-217146371a,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,51.02,57.554,20.3918,0.0,1063.0,64.0,25.481,0.0,0.0,0.0,69.06,2026-07-08T16:27:28,
job-8b75bf7469,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,3344.0,,27.323,0.0,0.0,0.0,19.57,2026-07-08T14:10:03,
job-f4de4687d2,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,1405.0,,28.884999999999998,0.0,0.0,0.0,46.59,2026-07-08T14:10:03,
job-54fe2e7dc2,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,1592.0,,24.206000000000003,0.0,0.0,0.0,41.11,2026-07-08T11:14:03,
job-7f6b1c4813,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,1590.0,,15.571,0.0,0.0,0.0,41.17,2026-07-08T10:18:56,
job-40c21d234f,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,1591.0,,17.604,0.0,0.0,0.0,41.14,2026-07-08T09:26:01,
job-29e7ab40a0,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,51.02,71.943,25.4897,0.0,14193.0,,29.268,0.0,0.0,0.0,6.47,2026-07-08T09:15:10,
job-37b30f77b4,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,51.02,71.943,25.4897,0.0,12296.0,,24.012999999999998,0.0,0.0,0.0,7.46,2026-07-08T09:15:10,
job-d3c4aa6ed8,LG-640,LG640_CMYK_ONLY,Generic Sign Production,1,0.0,0.0,51.02,71.943,25.4897,0.0,10706.0,,37.081,0.0,0.0,0.0,8.57,2026-07-08T09:15:10,
job-54fe2e7dc2,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,9076.0,,24.206000000000003,0.0,0.0,0.0,7.21,2026-07-08T08:42:47,
job-7f6b1c4813,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,5769.0,,15.571,0.0,0.0,0.0,11.35,2026-07-08T08:42:47,
job-40c21d234f,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,2594.0,,17.604,0.0,0.0,0.0,25.23,2026-07-08T08:42:47,
job-a0f71dbe8b,LG-640,LG640_CMYK_ONLY,Generic Sign Production,130,3.989,5.0,52.363,50.0,18.1815,18.004,1019.0,,17.298,0.0,0.0,0.0,64.23,2026-07-08T08:42:41,
